freeze_horizon_slots,w_delay,w_shift,w_switch,avg_delay,avg_drift,combined_score,num_episodes,avg_solve_time_ms
12,5.0,2.0,600,0.4486677445791223,0.0005650338866403202,0.4514929140123239,60,14.49984794451264
12,10.0,0.0,0,0.0,0.04409000706787512,0.22045003533937563,60,14.58525617207665
12,10.0,0.0,60,0.011574074074074073,0.0012415606262507672,0.01778187720532791,60,14.469661204708581
12,10.0,0.0,180,0.1341121964264379,0.0012757274026833929,0.14049083343985486,60,14.588820408986221
12,10.0,0.0,600,0.25659572425052307,0.0013417890418282396,0.26330466945966424,60,14.437494330745377
12,10.0,0.2,0,0.0,0.0415805669867767,0.2079028349338835,60,14.558775884132245
12,10.0,0.2,60,0.004166666666666667,0.0006293279742789028,0.007313306538061181,60,14.556009752230164
12,10.0,0.2,180,0.11873093280988019,0.0006560827442247535,0.12201134653100396,60,14.53770088423538
12,10.0,0.2,600,0.29647761852870214,0.0006497148772614405,0.29972619291500935,60,14.541196984648417
12,10.0,1.0,0,0.0,0.04076991826362841,0.20384959131814206,60,14.561898222151395
12,10.0,1.0,60,0.01011904761904762,0.000628322415146892,0.01326065969478208,60,14.51973150190736
12,10.0,1.0,180,0.07519613427508164,0.0006336025796854102,0.07836414717350869,60,14.622221027249724
12,10.0,1.0,600,0.29909666614774977,0.000606711853072577,0.30213022541311263,60,14.539719151950736
12,10.0,2.0,0,0.0,0.041119550402896506,0.20559775201448252,60,14.654965289398081
12,10.0,2.0,60,0.0,0.0006233813686646945,0.0031169068433234723,60,14.610390494822356
12,10.0,2.0,180,0.01713659147869674,0.0006183766383964072,0.020228474670678776,60,14.708351537046202
12,10.0,2.0,600,0.2499738591302059,0.0006358913156862937,0.25315331570863736,60,14.488164774089732
12,20.0,0.0,0,0.0,0.044928593292457984,0.22464296646228993,60,14.531571215107588
12,20.0,0.0,60,0.004166666666666667,0.001359078613231976,0.010962059732826546,60,14.368530048800787
12,20.0,0.0,180,0.014907407407407406,0.0013630060009103596,0.021722437411959204,60,14.527761570466806
12,20.0,0.0,600,0.2557185312680669,0.001328866652193399,0.26236286452903385,60,14.420736855661925
12,20.0,0.2,0,0.0,0.042138016353495324,0.2106900817674766,60,14.60943480663936
12,20.0,0.2,60,0.0,0.0006107707608004363,0.0030538538040021813,60,14.591220298314841
12,20.0,0.2,180,0.020657894736842104,0.0006647161957677631,0.02398147571568092,60,14.563411632739472
12,20.0,0.2,600,0.24033726765150912,0.0006524374904078443,0.24359945510354833,60,14.546266809744811
12,20.0,1.0,0,0.0,0.04147724868142276,0.2073862434071138,60,14.67824797990183
12,20.0,1.0,60,0.0,0.0006537508854592999,0.0032687544272964994,60,14.587856718289943
12,20.0,1.0,180,0.004166666666666667,0.0006693985807254301,0.007513659570293817,60,14.652210275261686
12,20.0,1.0,600,0.1820039343181758,0.0006518636577196499,0.18526325260677404,60,14.535593624114139
12,20.0,2.0,0,0.0,0.04136713551778986,0.2068356775889493,60,14.667065880771755
12,20.0,2.0,60,0.0,0.0006289586860884668,0.0031447934304423344,60,14.587297700646953
12,20.0,2.0,180,0.01011904761904762,0.000632332953134684,0.01328071238472104,60,14.571363086107855
12,20.0,2.0,600,0.18462298193722343,0.000638139654714246,0.18781368021079467,60,14.63478694105193
12,50.0,0.0,0,0.0,0.04447877897865908,0.22239389489329542,60,14.659556307268671
12,50.0,0.0,60,0.0,0.001311772674462398,0.00655886337231199,60,14.517100120591104
12,50.0,0.0,180,0.004166666666666667,0.001351602804812442,0.010924680690728876,60,14.495530984028807
12,50.0,0.0,600,0.08795835027259177,0.001321628874982994,0.09456649464750674,60,14.465454861139426
12,50.0,0.2,0,0.0,0.04049665220221722,0.2024832610110861,60,14.569823735395628
12,50.0,0.2,60,0.0,0.0006059551815104653,0.003029775907552327,60,14.590047184342007
12,50.0,0.2,180,0.004166666666666667,0.0006435992519430376,0.007384662926381855,60,14.580442158788555
12,50.0,0.2,600,0.05702153110047847,0.0006486712462297714,0.06026488733162733,60,14.617119686135077
12,50.0,1.0,0,0.0,0.04136634556502072,0.20683172782510362,60,14.626666910528355
12,50.0,1.0,60,0.0,0.0006241788967185507,0.0031208944835927534,60,14.68469403909523
12,50.0,1.0,180,0.004166666666666667,0.0006154809273724541,0.007244071303528937,60,14.669799358191934
12,50.0,1.0,600,0.05702153110047847,0.0006069969940938036,0.06005651607094749,60,14.70995292869518
12,50.0,2.0,0,0.0,0.04016764802947056,0.2008382401473528,60,14.685433415022247
12,50.0,2.0,60,0.0,0.0006290039195103905,0.0031450195975519526,60,14.595183039276014
12,50.0,2.0,180,0.0,0.000641535256800798,0.00320767628400399,60,14.472276278498436
12,50.0,2.0,600,0.020657894736842104,0.0006552608454532992,0.023934198964108602,60,14.578464637855635
36,5.0,0.0,0,0.0,0.04154382656440391,0.20771913282201956,60,14.592267852585808
36,5.0,0.0,60,0.11067257046359212,0.0012318023694925272,0.11683158231105475,60,14.530377888966973
36,5.0,0.0,180,0.3403410501320718,0.001155982099487948,0.34612096062951153,60,14.584809765817637
36,5.0,0.0,600,0.3374987170265808,0.0011826929961907598,0.3434121820075346,60,14.48478931770514
36,5.0,0.2,0,0.0,0.039105976000929486,0.19552988000464744,60,14.680741331022
36,5.0,0.2,60,0.05726172047766475,0.0007064813031487905,0.0607941269934087,60,14.621752288870391
36,5.0,0.2,180,0.4090388867381901,0.0007323272739180963,0.4127005231077806,60,14.748625160346355
36,5.0,0.2,600,0.43312795556410105,0.0007387227720734332,0.4368215694244682,60,14.665735056903708
36,5.0,1.0,0,0.0,0.040131929425907965,0.20065964712953982,60,14.665850334207823
36,5.0,1.0,60,0.023276942355889726,0.0007137955472653658,0.026845920092216556,60,14.620032982765736
36,5.0,1.0,180,0.2371031753191196,0.0006943161163298337,0.24057475590076877,60,14.691454664297106
36,5.0,1.0,600,0.4059199783561238,0.0007194768436289467,0.4095173625742685,60,14.612215245510917
36,5.0,2.0,0,0.0,0.03976030824044509,0.19880154120222543,60,14.706848102888008
36,5.0,2.0,60,0.0,0.0007470869394144927,0.0037354346970724633,60,14.680160929561799
36,5.0,2.0,180,0.16715812037406463,0.0006636482172856994,0.17047636146049314,60,14.653647626993273
36,5.0,2.0,600,0.41391496582479553,0.0007355958132239698,0.41759294489091536,60,14.642616432480548
36,10.0,0.0,0,0.0,0.04350620754920365,0.21753103774601826,60,14.682386310397506
36,10.0,0.0,60,0.01011904761904762,0.0012694520297165672,0.016466307767630455,60,14.558556194910961
36,10.0,0.0,180,0.1892338240248457,0.0012743849875478871,0.19560574896258515,60,14.493551576055491
36,10.0,0.0,600,0.39648140100926477,0.0012147297009264754,0.40255504951389715,60,14.430408036983092
36,10.0,0.2,0,0.0,0.039260340514882155,0.19630170257441076,60,14.685798030549325
36,10.0,0.2,60,0.01118421052631579,0.0007205562245568432,0.014786991649100006,60,14.619732925886899
36,10.0,0.2,180,0.20423789245383672,0.0007054736101596538,0.20776526050463498,60,14.561687791213727
36,10.0,0.2,600,0.4651792376153831,0.0007447893761170903,0.4689031844959686,60,14.616242375494442
36,10.0,1.0,0,0.0,0.039811438532871654,0.19905719266435828,60,14.681817690462402
36,10.0,1.0,60,0.004166666666666667,0.0006823717927409069,0.007578525630371201,60,14.668090976810912
36,10.0,1.0,180,0.13826473305962467,0.0006922539371347027,0.14172600274529817,60,14.56586652829876
36,10.0,1.0,600,0.4081129608122642,0.0007058481552316633,0.4116422015884225,60,14.565468693340344
36,10.0,2.0,0,0.0,0.03857661708856852,0.1928830854428426,60,14.637247476224672
36,10.0,2.0,60,0.0,0.0007153379789999984,0.0035766898949999917,60,14.633960686547795
36,10.0,2.0,180,0.04267838714433141,0.0007018027129574863,0.046187400709118843,60,14.675259368063456
36,10.0,2.0,600,0.40811296081226417,0.0007071092547115222,0.4116485070858218,60,14.513086770039566
36,20.0,0.0,0,0.0,0.04124094604853947,0.20620473024269736,60,14.55229523106616
36,20.0,0.0,60,0.004166666666666667,0.0012718676971249464,0.0105260051522914,60,14.500097232842556
36,20.0,0.0,180,0.035660843284682296,0.0011826897251273698,0.041574291910319146,60,14.576613507787641
36,20.0,0.0,600,0.350526235317257,0.0012713296602183159,0.3568828836183486,60,14.618234124840791
36,20.0,0.2,0,0.0,0.038845329270639065,0.1942266463531953,60,14.683018087878075
36,20.0,0.2,60,0.005952380952380953,0.0007397187918518443,0.009650974911640174,60,14.620354421691921
36,20.0,0.2,180,0.05726172047766475,0.0006951072407369158,0.06073725668134933,60,14.61863052644805
36,20.0,0.2,600,0.4090388867381901,0.0007150385819573363,0.4126140796479768,60,14.546335812041944
36,20.0,1.0,0,0.0,0.03957028111475424,0.1978514055737712,60,14.701933033916623
36,20.0,1.0,60,0.0,0.0007464868022402815,0.003732434011201407,60,14.717644092912094
36,20.0,1.0,180,0.04267838714433141,0.000712660264952553,0.046241688469094176,60,14.585980298517546
36,20.0,1.0,600,0.2439814821974265,0.0007293098305893666,0.2476280313503733,60,14.626666099325991
36,20.0,2.0,0,0.0,0.039059475033419,0.195297375167095,60,14.739661608981143
36,20.0,2.0,60,0.0,0.0007592751094406009,0.0037963755472030045,60,14.614416896344329
36,20.0,2.0,180,0.01011904761904762,0.000728011068727264,0.01375910296268394,60,14.65072735546429
36,20.0,2.0,600,0.24305555627150055,0.0007167166838692904,0.246639139690847,60,14.62477915093965
36,50.0,0.0,0,0.0,0.04243441751353892,0.21217208756769462,60,14.715428283914655
36,50.0,0.0,60,0.0,0.0012501893245595815,0.006250946622797907,60,14.48568434092465
36,50.0,0.0,180,0.01011904761904762,0.0012044726829647805,0.01614141103387152,60,14.475332377306403
36,50.0,0.0,600,0.11067257046359215,0.0012361086119441513,0.1168531135233129,60,14.492528488564922
36,50.0,0.2,0,0.0,0.038938011276237104,0.19469005638118553,60,14.791513592590775
36,50.0,0.2,60,0.0,0.000743121378601866,0.0037156068930093303,60,14.656650171521479
36,50.0,0.2,180,0.01713659147869674,0.0006894811250578938,0.02058399710398621,60,14.682397899671816
36,50.0,0.2,600,0.09362535684130109,0.0007207285671450433,0.0972289996770263,60,14.70366012743452
36,50.0,1.0,0,0.0,0.03859014536010448,0.1929507268005224,60,14.73328531829404
36,50.0,1.0,60,0.0,0.0007197932801633065,0.0035989664008165326,60,14.658807166200102
36,50.0,1.0,180,0.01011904761904762,0.0007305742610236399,0.013771918924165818,60,14.595484470237494
36,50.0,1.0,600,0.09362535684130112,0.0007006123231836906,0.09712841845721958,60,14.628434504872276
36,50.0,2.0,0,0.0,0.03971387288060837,0.19856936440304185,60,14.803227642736386
36,50.0,2.0,60,0.0,0.00074350969247577,0.0037175484623788503,60,14.626994532813471
36,50.0,2.0,180,0.005952380952380953,0.0007397002056288056,0.00965088198052498,60,14.664571744254225
36,50.0,2.0,600,0.07041961521450686,0.0007087058237687013,0.07396314433335037,60,14.628886141291122
72,5.0,0.0,0,0.0,0.03437855494559737,0.17189277472798686,60,14.76046768878883
72,5.0,0.0,60,0.11067257046359215,0.0010702720561798162,0.11602393074449123,60,14.614974772657666
72,5.0,0.0,180,0.4897853095763313,0.001113810992054927,0.495354364536606,60,14.514881248982487
72,5.0,0.0,600,0.5225249870528509,0.0010862759350406246,0.527956366728054,60,14.604734653939586
72,5.0,0.2,0,0.0,0.03208790924987029,0.16043954624935144,60,14.724826515518378
72,5.0,0.2,60,0.052678387144331415,0.0006918844495122755,0.05613780939189279,60,14.591748646517308
72,5.0,0.2,180,0.418282354327246,0.0006722161248689017,0.42164343495159046,60,14.620355147120963
72,5.0,0.2,600,0.5007384946781231,0.0006795685264983917,0.5041363373106151,60,14.642286730464946
72,5.0,1.0,0,0.0,0.032336221862174545,0.16168110931087273,60,14.77539946058393
72,5.0,1.0,60,0.033276942355889724,0.0006857183301156224,0.03670553400646784,60,14.671431688045494
72,5.0,1.0,180,0.3083115940933278,0.0006442420454815352,0.3115328043207355,60,14.626190946276534
72,5.0,1.0,600,0.5007384946781231,0.000678474520196052,0.5041308672791034,60,14.628507602303934
72,5.0,2.0,0,0.0,0.03288287111308026,0.1644143555654013,60,14.751846209243373
72,5.0,2.0,60,0.0,0.0007501759559956231,0.0037508797799781154,60,14.673491445825315
72,5.0,2.0,180,0.1525747870407313,0.0006707503273509243,0.1559285386774859,60,14.586225334375229
72,5.0,2.0,600,0.4744227052044389,0.0006685171522435533,0.4777652909656567,60,14.658758319849655
72,10.0,0.0,0,0.0,0.033998170657608774,0.16999085328804386,60,14.745205951955743
72,10.0,0.0,60,0.004166666666666667,0.0010438838958001019,0.009386086145667175,60,14.579502922174358
72,10.0,0.0,180,0.2589955437865655,0.0011299805426462336,0.26464544649979665,60,14.514126270720544
72,10.0,0.0,600,0.47524829859969187,0.0010254489107176352,0.48037554315328,60,14.564760621524497
72,10.0,0.2,0,0.0,0.03198470340858504,0.15992351704292518,60,14.748350845301049
72,10.0,0.2,60,0.01713659147869674,0.0007179734156846523,0.020726458557120003,60,14.580383094671621
72,10.0,0.2,180,0.2070619665279108,0.0006778473853308133,0.2104512034545649,60,14.57338605914868
72,10.0,0.2,600,0.41657956794953693,0.0006762866655802955,0.4199610012774384,60,14.713640732522661
72,10.0,1.0,0,0.0,0.032334807839060446,0.16167403919530224,60,14.731286438589295
72,10.0,1.0,60,0.01011904761904762,0.0007250950557261038,0.013744522897678139,60,14.524905718485503
72,10.0,1.0,180,0.12052350498944925,0.0006775100798183687,0.1239110553885411,60,14.638754161296099
72,10.0,1.0,600,0.418282354327246,0.0006676600135419569,0.4216206543949558,60,14.691499921772492
72,10.0,2.0,0,0.0,0.031991010104709804,0.15995505052354902,60,14.723530265320626
72,10.0,2.0,60,0.0,0.0007200650641012043,0.003600325320506021,60,14.634507750967146
72,10.0,2.0,180,0.052678387144331415,0.0006863388499067401,0.05611008139386511,60,14.630506876367944
72,10.0,2.0,600,0.412329973374865,0.0006636757829965912,0.4156483522898479,60,14.732706867712858
72,20.0,0.0,0,0.0,0.035229277304175285,0.17614638652087644,60,14.713701963104269
72,20.0,0.0,60,0.01011904761904762,0.001210231064939183,0.016170202943743536,60,14.622465877828622
72,20.0,0.0,180,0.02970846233230134,0.0011362565087656192,0.035389744876129434,60,14.562125373531234
72,20.0,0.0,600,0.4367550065460282,0.0010551493056163142,0.4420307530741098,60,14.617053319281315
72,20.0,0.2,0,0.0,0.03208397877489715,0.16041989387448577,60,14.742614826355593
72,20.0,0.2,60,0.0,0.0007353664178707067,0.0036768320893535334,60,14.645815049707199
72,20.0,0.2,180,0.052678387144331415,0.0006902900633420206,0.05612983746104152,60,14.611784032864099
72,20.0,0.2,600,0.418282354327246,0.0006711396550424318,0.4216380526024581,60,14.764985133717813
72,20.0,1.0,0,0.0,0.032310658738398404,0.161553293691992,60,14.700205612197804
72,20.0,1.0,60,0.0,0.0007488051881317997,0.0037440259406589984,60,14.654340723943877
72,20.0,1.0,180,0.052678387144331415,0.0007053941320988643,0.05620535780482574,60,14.668309353777493
72,20.0,1.0,600,0.3467911262570705,0.0006665081085779952,0.35012366679996043,60,14.591316791484592
72,20.0,2.0,0,0.0,0.03187464725808124,0.15937323629040623,60,14.710157780821806
72,20.0,2.0,60,0.0,0.0007191050868580145,0.0035955254342900727,60,14.672488691196445
72,20.0,2.0,180,0.014166666666666666,0.000694805307886531,0.01764069320609932,60,14.705558270917333
72,20.0,2.0,600,0.30568001514595944,0.0006670063170094409,0.30901504673100666,60,14.638603849336652
72,50.0,0.0,0,0.0,0.03411343798391166,0.17056718991955827,60,14.713277751511248
72,50.0,0.0,60,0.0,0.0012027565730803212,0.006013782865401606,60,14.524975994623444
72,50.0,0.0,180,0.01011904761904762,0.001110746262854585,0.015672778933320544,60,14.584526494598304
72,50.0,0.0,600,0.11067257046359212,0.0011304352746420152,0.11632474683680219,60,14.587169649487063
72,50.0,0.2,0,0.0,0.031539646683000674,0.15769823341500339,60,14.789958053989325
72,50.0,0.2,60,0.0,0.0007526046791245663,0.0037630233956228313,60,14.658657261330761
72,50.0,0.2,180,0.01713659147869674,0.0007122770983700418,0.02069797697054695,60,14.683145972839165
72,50.0,0.2,600,0.09518237438516076,0.0006648243103074792,0.09850649593669816,60,14.657413164697452
72,50.0,1.0,0,0.0,0.03181688003423225,0.15908440017116124,60,14.70851297311756
72,50.0,1.0,60,0.0,0.000732636730256872,0.0036631836512843598,60,14.586811144955838
72,50.0,1.0,180,0.01011904761904762,0.0006843145421017945,0.013540620329556592,60,14.740834357577036
72,50.0,1.0,600,0.08904202350796779,0.0006850948045640106,0.09246749753078784,60,14.704876829140357
72,50.0,2.0,0,0.0,0.03222222107294186,0.16111110536470932,60,14.679298676965756
72,50.0,2.0,60,0.0,0.0007496080579123895,0.0037480402895619476,60,14.56816023073215
72,50.0,2.0,180,0.0,0.0007324816518429856,0.003662408259214928,60,14.686662614151125
72,50.0,2.0,600,0.0676422674332891,0.0007302948825943649,0.07129374184626093,60,14.628986350873218
