freeze_horizon_slots,w_delay,w_shift,w_switch,avg_delay,avg_drift,combined_score,num_episodes,avg_solve_time_ms
36,5.0,1.0,180,0.24305555627150055,0.0007160415295483027,0.24663576391924205,60,15.119481915323922
36,5.0,1.0,600,0.4059199783561238,0.000718801689307959,0.4095139868026636,60,15.09307402071447
36,5.0,2.0,0,0.0,0.03867311063847291,0.19336555319236454,60,15.189601135550516
36,5.0,2.0,60,0.0,0.0007610640617155001,0.0038053203085775004,60,15.182148165643436
36,5.0,2.0,180,0.16715812037406463,0.0006778712467772809,0.17054747660795103,60,15.143141747687405
36,5.0,2.0,600,0.41986734677717646,0.0007407674802691271,0.4235711841785221,60,15.10664159364335
36,10.0,0.0,0,0.0,0.040678940803011966,0.20339470401505982,60,15.098451183057787
36,10.0,0.0,60,0.01011904761904762,0.0012349259654242638,0.016293677446168938,60,14.955168944824335
36,10.0,0.0,180,0.1892338240248457,0.0012242820681491497,0.19535523436559146,60,14.995111032298674
36,10.0,0.0,600,0.39648140100926477,0.0012183692384073943,0.4025732472013017,60,15.041293636213743
36,10.0,0.2,0,0.0,0.038969330412401956,0.1948466520620098,60,15.162707910526015
36,10.0,0.2,60,0.01713659147869674,0.0007119789193708034,0.02069648607555076,60,15.003043243761736
36,10.0,0.2,180,0.20423789245383672,0.0006759332378953518,0.2076175586433135,60,15.080334953647311
36,10.0,0.2,600,0.3933042376153831,0.0007266697780123735,0.396937586505445,60,15.061697160424108
36,10.0,1.0,0,0.0,0.03983447248520987,0.19917236242604935,60,15.070718670792312
36,10.0,1.0,60,0.01011904761904762,0.0007255120917216543,0.01374660807765589,60,15.00577615086575
36,10.0,1.0,180,0.12510683832278258,0.0006889326243174562,0.12855150144436986,60,15.130406072422875
36,10.0,1.0,600,0.40216057985988324,0.0007166984233744365,0.40574407197675544,60,14.977698836324807
36,10.0,2.0,0,0.0,0.03972593105318683,0.19862965526593415,60,15.050211752997797
36,10.0,2.0,60,0.0,0.0006837599354161615,0.0034187996770808074,60,15.150843932058672
36,10.0,2.0,180,0.04267838714433141,0.0006979832700971862,0.04616830349481734,60,15.149793701194058
36,10.0,2.0,600,0.3890026851230412,0.0007135987027088013,0.39257067863658524,60,15.058835522838121
36,20.0,0.0,0,0.0,0.04541884364566107,0.22709421822830533,60,15.181275031944244
36,20.0,0.0,60,0.01011904761904762,0.001261557693937574,0.01642683608873549,60,14.986476581335301
36,20.0,0.0,180,0.035660843284682296,0.00125107581109068,0.04191622234013569,60,14.947622640145315
36,20.0,0.0,600,0.2873107471017688,0.0012658099441792995,0.2936397968226653,60,15.06958437410672
36,20.0,0.2,0,0.0,0.03917979656082568,0.1958989828041284,60,15.216453243521473
36,20.0,0.2,60,0.005952380952380953,0.0007492639352200045,0.009698700628480977,60,15.155483377195582
36,20.0,0.2,180,0.07041961521450686,0.000689671410251263,0.07386797226576318,60,15.184230096463098
36,20.0,0.2,600,0.395880992001348,0.0007139877180674588,0.3994509305916853,60,15.21242767103542
36,20.0,1.0,0,0.0,0.03931641342610941,0.19658206713054707,60,15.266246960148614
36,20.0,1.0,60,0.0,0.0007286429336445084,0.003643214668222542,60,15.199657847513663
36,20.0,1.0,180,0.04267838714433141,0.0006968625593892839,0.046162699941277835,60,15.19431121344716
36,20.0,1.0,600,0.25012183307461944,0.0006670387707249323,0.2534570269282441,60,15.147271326759386
36,20.0,2.0,0,0.0,0.039970187437162144,0.1998509371858107,60,15.216880502670696
36,20.0,2.0,60,0.0,0.0007464868022402815,0.003732434011201407,60,15.176495596704235
36,20.0,2.0,180,0.004166666666666667,0.0007250713268252692,0.007792023300793012,60,15.167643546765133
36,20.0,2.0,600,0.2371031753191196,0.0007058795914349756,0.24063257327629448,60,15.112119903252177
36,50.0,0.0,0,0.0,0.04206752687603398,0.21033763438016992,60,15.178720631558416
36,50.0,0.0,60,0.0,0.0012224875493731134,0.006112437746865567,60,14.992319738752629
36,50.0,0.0,180,0.01011904761904762,0.001224976377145164,0.01624392950477344,60,15.024764506907196
36,50.0,0.0,600,0.11067257046359212,0.001116384680054662,0.11625449386386544,60,15.056724566075001
36,50.0,0.2,0,0.0,0.03896476005148635,0.19482380025743176,60,15.132706878493913
36,50.0,0.2,60,0.0,0.0007454184692238102,0.003727092346119051,60,15.18208653353749
36,50.0,0.2,180,0.01713659147869674,0.0007326126477170858,0.020799654717282172,60,15.078018821970845
36,50.0,0.2,600,0.09362535684130109,0.0006884221264373344,0.09706746747348777,60,15.03814450668308
36,50.0,1.0,0,0.0,0.03884075799926372,0.1942037899963186,60,15.110877817207212
36,50.0,1.0,60,0.0,0.0007474144460250681,0.0037370722301253404,60,15.196757392004717
36,50.0,1.0,180,0.01011904761904762,0.0006885241359882871,0.013561668298989055,60,15.08054956370697
36,50.0,1.0,600,0.08767297588892016,0.0006940858314141433,0.09114340504599087,60,15.197652000755957
36,50.0,2.0,0,0.0,0.03863822328200745,0.19319111641003725,60,15.11340599582934
36,50.0,2.0,60,0.0,0.0007296839495711673,0.0036484197478558367,60,15.06798444763411
36,50.0,2.0,180,0.005952380952380953,0.0007395255837754398,0.009650008871258152,60,15.140713886789944
36,50.0,2.0,600,0.07041961521450686,0.0007085057780439641,0.07396214410472668,60,15.032801066469025
72,5.0,0.0,0,0.0,0.034136402157600394,0.17068201078800196,60,15.148958950924829
72,5.0,0.0,60,0.12067257046359213,0.0010553715369853213,0.12594942814851873,60,14.871206712067442
72,5.0,0.0,180,0.46638463617565784,0.001065708606142488,0.4717131792063703,60,14.936712378160593
72,5.0,0.0,600,0.5225249870528509,0.0010546513386347448,0.5277982437460246,60,14.942865206846632
72,5.0,0.2,0,0.0,0.032095212465802055,0.16047606232901027,60,15.167478570720439
72,5.0,0.2,60,0.052678387144331415,0.0007054299238170261,0.056205536763416546,60,15.07388749578865
72,5.0,0.2,180,0.418282354327246,0.0006732463928262529,0.42164858629137725,60,15.042082387382324
72,5.0,0.2,600,0.4424051613447898,0.0006622024143660194,0.4457161734166199,60,15.125698066864386
72,5.0,1.0,0,0.0,0.03189103554839682,0.1594551777419841,60,15.138880402761341
72,5.0,1.0,60,0.033276942355889724,0.0007106066849679884,0.03682997578072967,60,15.106918453493465
72,5.0,1.0,180,0.30568001514595944,0.0006678570193849374,0.3090193002428841,60,15.148599695541943
72,5.0,1.0,600,0.5007384946781231,0.0007000804104641243,0.5042388967304438,60,15.096480101203838
72,5.0,2.0,0,0.0,0.031594287018531925,0.15797143509265962,60,15.267184120710168
72,5.0,2.0,60,0.0,0.0007611857164280182,0.003805928582140091,60,15.190707945051251
72,5.0,2.0,180,0.1525747870407313,0.0006665068861843801,0.1559073214716532,60,15.211368504172318
72,5.0,2.0,600,0.4674051613447899,0.000648443598753417,0.47064737933855694,60,15.045792949050055
72,10.0,0.0,0,0.0,0.033908359580364276,0.1695417979018214,60,15.235736204482162
72,10.0,0.0,60,0.01011904761904762,0.0011452187105143508,0.01584514117161937,60,15.06782542565382
72,10.0,0.0,180,0.2689955437865655,0.0010925887415192946,0.27445848749416196,60,15.177234711457833
72,10.0,0.0,600,0.5755552900831539,0.0010462850635753974,0.5807867154010309,60,15.057542162762726
72,10.0,0.2,0,0.0,0.031845479604974,0.15922739802487,60,15.192459559576635
72,10.0,0.2,60,0.01011904761904762,0.0007101744884438502,0.01366992006126687,60,15.145163184064645
72,10.0,0.2,180,0.2070619665279108,0.0006808611285101222,0.21046627217046143,60,15.162873415412498
72,10.0,0.2,600,0.5007384946781231,0.0006799641665027716,0.504138315510637,60,15.087338738496662
72,10.0,1.0,0,0.0,0.031715043137366415,0.15857521568683208,60,15.079942268673683
72,10.0,1.0,60,0.01011904761904762,0.0007178710350025879,0.013708402794060558,60,15.072658026150048
72,10.0,1.0,180,0.11457112403706829,0.0006645468567264892,0.11789385832070073,60,15.122131184382843
72,10.0,1.0,600,0.418282354327246,0.0006718712603936024,0.42164171062921396,60,15.154090652913299
72,10.0,2.0,0,0.0,0.03190902473863856,0.1595451236931928,60,15.170118339771735
72,10.0,2.0,60,0.0,0.0007342279286565809,0.0036711396432829047,60,15.149384465364875
72,10.0,2.0,180,0.052678387144331415,0.0006890758530019044,0.056123766409340935,60,15.123764232270705
72,10.0,2.0,600,0.4051244595904039,0.0006690709392658259,0.408469814286733,60,15.194136161007226
72,20.0,0.0,0,0.0,0.03336561915996597,0.16682809579982985,60,15.267975336335544
72,20.0,0.0,60,0.004166666666666667,0.0011060566538646322,0.009696949935989827,60,15.19042513157412
72,20.0,0.0,180,0.02970846233230134,0.0010983309215252604,0.03520011693992764,60,15.164365710623885
72,20.0,0.0,600,0.4936578585959391,0.0010980367291104054,0.4991480422414911,60,15.245026087653265
72,20.0,0.2,0,0.0,0.03165829275040134,0.1582914637520067,60,15.289284596675733
72,20.0,0.2,60,0.005952380952380953,0.0007587796434836226,0.009746279169799065,60,15.22042281066141
72,20.0,0.2,180,0.052678387144331415,0.0006893693983588556,0.05612523413612569,60,15.210796965825947
72,20.0,0.2,600,0.418282354327246,0.0006713338465862611,0.4216390235601773,60,15.334801921227227
72,20.0,1.0,0,0.0,0.03133488470992006,0.15667442354960032,60,15.3145556922218
72,20.0,1.0,60,0.0,0.0007342279286565809,0.0036711396432829047,60,15.32161855673257
72,20.0,1.0,180,0.052678387144331415,0.0006890758530019044,0.056123766409340935,60,15.280217311933244
72,20.0,1.0,600,0.35994902099391257,0.0006660849440558427,0.3632794457141918,60,15.260827662570854
72,20.0,2.0,0,0.0,0.0320033086515518,0.160016543257759,60,15.28758091857531
72,20.0,2.0,60,0.0,0.0007335573952400368,0.003667786976200184,60,15.1471831001554
72,20.0,2.0,180,0.020119047619047616,0.0007286288902780224,0.023762192070437727,60,15.20648301706348
72,20.0,2.0,600,0.30568001514595944,0.000667381910788687,0.3090169246999029,60,15.216776160212223
72,50.0,0.0,0,0.0,0.03324567175352756,0.16622835876763778,60,15.192844603875473
72,50.0,0.0,60,0.0,0.001133890698280393,0.005669453491401965,60,15.105795048052892
72,50.0,0.0,180,0.01011904761904762,0.00121781816311486,0.01620813843462192,60,15.107856513257603
72,50.0,0.0,600,0.11067257046359215,0.0010865370837122694,0.1161052558821535,60,15.17171429416646
72,50.0,0.2,0,0.0,0.031575880174632524,0.15787940087316263,60,15.276852162465724
72,50.0,0.2,60,0.0,0.0007454733624779292,0.0037273668123896458,60,15.25809534931192
72,50.0,0.2,180,0.01713659147869674,0.0007168112771432867,0.020720647864413175,60,15.291346631337968
72,50.0,0.2,600,0.08904202350796779,0.0006836069644862786,0.09246005833039918,60,15.234116430691042
72,50.0,1.0,0,0.0,0.0318681639715951,0.1593408198579755,60,15.23927795324974
72,50.0,1.0,60,0.0,0.0007198889368870336,0.0035994446844351677,60,15.284333337207714
72,50.0,1.0,180,0.01011904761904762,0.000717327356726299,0.013705684402679115,60,15.307652641876338
72,50.0,1.0,600,0.08904202350796779,0.0006834069187615416,0.0924590581017755,60,15.279569896598522
72,50.0,2.0,0,0.0,0.03175333287859708,0.1587666643929854,60,15.304679646476176
72,50.0,2.0,60,0.0,0.000706107946037177,0.003530539730185885,60,15.24611811547603
72,50.0,2.0,180,0.005952380952380953,0.000726415428656581,0.009584458095663858,60,15.31587044414225
72,50.0,2.0,600,0.052678387144331415,0.0006897510073228921,0.056127142180945874,60,15.205790192912186
